name,address,yprice,dprice
스타힐스(도시형),서울시 강남구 역삼동,0,0
스톤엘리시온역삼,서울시 강남구 역삼동,50000,125000
"시티프라디움더강남(101동,주상복합)",서울시 강남구 역삼동,95000,199000
"시티프라디움더강남(201동,주상복합)",서울시 강남구 역삼동,92000,165000
시티프라디움더강남2차(도시형),서울시 강남구 역삼동,75000,130000
쌍용플래티넘밸류(주상복합),서울시 강남구 역삼동,110000,250000
쎄비앙,서울시 강남구 역삼동,0,0
아미헌(도시형),서울시 강남구 역삼동,0,0
아이리스(도시형),서울시 강남구 역삼동,0,0
아이힐2(도시형),서울시 강남구 역삼동,0,0
아하바하우스(도시형),서울시 강남구 역삼동,0,0
에레프(도시형),서울시 강남구 역삼동,0,0
에벤에셀빌라트,서울시 강남구 역삼동,0,0
역삼(리츠빌),서울시 강남구 역삼동,0,115000
역삼2차아이파크,서울시 강남구 역삼동,150000,330000
역삼EG소울리더(도시형),서울시 강남구 역삼동,28000,34000
역삼IPARK,서울시 강남구 역삼동,170000,370000
역삼e-편한세상,서울시 강남구 역삼동,120000,270000
역삼골든베리힐,서울시 강남구 역삼동,0,0
역삼그린비,서울시 강남구 역삼동,0,150000
역삼노블카운티,서울시 강남구 역삼동,72000,110000
역삼더하이브(도시형),서울시 강남구 역삼동,0,0
역삼디오슈페리움(주상복합),서울시 강남구 역삼동,73000,145000
역삼래미안,서울시 강남구 역삼동,105000,250000
역삼롯데캐슬노블,서울시 강남구 역삼동,140000,300000
역삼르비앙,서울시 강남구 역삼동,0,110000
역삼미까사(도시형),서울시 강남구 역삼동,0,0
역삼브라운스톤,서울시 강남구 역삼동,55000,91000
역삼센트럴2차아이파크(도시형),서울시 강남구 역삼동,40000,72000
역삼엔스위트,서울시 강남구 역삼동,62000,150000
역삼예명,서울시 강남구 역삼동,56000,85000
역삼우성,서울시 강남구 역삼동,90000,0
역삼우성빌라트,서울시 강남구 역삼동,0,180000
역삼우정에쉐르1(주상복합),서울시 강남구 역삼동,80000,100000
역삼우정에쉐르2(주상복합),서울시 강남구 역삼동,70000,75000
역삼우정에쉐르3(주상복합),서울시 강남구 역삼동,58000,130000
역삼월드메르디앙,서울시 강남구 역삼동,100000,145000
역삼이안애,서울시 강남구 역삼동,70000,147000
역삼자이,서울시 강남구 역삼동,170000,340000
역삼카이스,서울시 강남구 역삼동,73000,138000
역삼칼라,서울시 강남구 역삼동,49000,0
역삼트레벨,서울시 강남구 역삼동,0,59000
역삼파크빌(도시형),서울시 강남구 역삼동,0,0
역삼푸르지오,서울시 강남구 역삼동,135000,247000
역삼프라임,서울시 강남구 역삼동,0,0
역삼프리마빌,서울시 강남구 역삼동,0,145000
역삼프리우스,서울시 강남구 역삼동,65000,150000
역삼하나빌(주상복합),서울시 강남구 역삼동,24000,86000
역삼한스빌,서울시 강남구 역삼동,28000,48000
예지인,서울시 강남구 역삼동,0,0
요진와이시티미니(도시형),서울시 강남구 역삼동,19000,19000
우리집(도시형),서울시 강남구 역삼동,0,0
우림루미아트(주상복합),서울시 강남구 역삼동,21000,33000
이지마루역삼(주상복합),서울시 강남구 역삼동,35280,52000
일성(도시형),서울시 강남구 역삼동,0,0
정원,서울시 강남구 역삼동,0,135000
조이너스,서울시 강남구 역삼동,68000,135000
좋은사람좋은집(도시형),서울시 강남구 역삼동,0,0
지석천평대,서울시 강남구 역삼동,0,115000
진넥스빌2(주상복합),서울시 강남구 역삼동,21000,23000
코너스톤(도시형),서울시 강남구 역삼동,0,0
탑팰리스,서울시 강남구 역삼동,85000,200000
테라힐스,서울시 강남구 역삼동,0,0
테헤란아이파크,서울시 강남구 역삼동,170000,310000
파크앤스위트,서울시 강남구 역삼동,100000,0
포스틸빌라트,서울시 강남구 역삼동,0,85000
풍림지오빌,서울시 강남구 역삼동,38000,60000
풍성애뜨란(도시형),서울시 강남구 역삼동,0,60000
프리빌리지(도시형),서울시 강남구 역삼동,56000,66000
플래티늄,서울시 강남구 역삼동,55000,0
하우스32(도시형),서울시 강남구 역삼동,0,0
하우스템(도시형),서울시 강남구 역삼동,0,0
한양럭스,서울시 강남구 역삼동,0,0
한화진넥스빌(주상복합),서울시 강남구 역삼동,33000,53000
현대까르띠에710,서울시 강남구 역삼동,200000,350000
현대이스트빌,서울시 강남구 역삼동,0,0
현대트라움,서울시 강남구 역삼동,0,0
현대하이츠,서울시 강남구 역삼동,56000,120000
휴먼스빌(도시형),서울시 강남구 역삼동,0,0
휴먼터치빌(주상복합),서울시 강남구 역삼동,0,26000
강남한신휴플러스6단지,서울시 강남구 율현동,65000,145000
강남한신휴플러스8단지,서울시 강남구 율현동,90000,200000
가람,서울시 강남구 일원동,75000,220000
개포현대4차,서울시 강남구 일원동,75000,210000
골든빌(도시형),서울시 강남구 일원동,0,0
꿈지을(도시형),서울시 강남구 일원동,0,0
꿈피엠(도시형),서울시 강남구 일원동,0,0
디에이치자이개포,서울시 강남구 일원동,250000,500000
디에이치포레센트,서울시 강남구 일원동,180000,320000
래미안개포루체하임,서울시 강남구 일원동,180000,400000
목련타운,서울시 강남구 일원동,140000,290000
삼성사원,서울시 강남구 일원동,52060,150000
상록수,서울시 강남구 일원동,70000,220000
샘터마을,서울시 강남구 일원동,125000,330000
수서1-2단지,서울시 강남구 일원동,60000,140000
청솔빌리지,서울시 강남구 일원동,50000,150000
푸른마을,서울시 강남구 일원동,70000,190000
한솔마을,서울시 강남구 일원동,70000,230000
호정빌라트,서울시 강남구 일원동,0,0
LH강남8단지(도시형),서울시 강남구 자곡동,60000,135000
LH강남힐스테이트,서울시 강남구 자곡동,75000,180000
강남브리즈힐,서울시 강남구 자곡동,65000,135000
강남자곡아이파크,서울시 강남구 자곡동,75000,170000
강남한양수자인,서울시 강남구 자곡동,100000,200000
래미안강남힐즈,서울시 강남구 자곡동,120000,230000
래미안포레,서울시 강남구 자곡동,85000,210000
J&M하우스(도시형),서울시 강남구 청담동,0,0
LG,서울시 강남구 청담동,0,0
PH129,서울시 강남구 청담동,1000000,1600000
T.S.,서울시 강남구 청담동,0,340000
강변상지리츠빌,서울시 강남구 청담동,0,0
건영,서울시 강남구 청담동,50000,420000
골든아트빌(주상복합),서울시 강남구 청담동,93000,240000
구산,서울시 강남구 청담동,75000,0
뉴현대리버빌,서울시 강남구 청담동,130000,335000
대우로얄카운티II,서울시 강남구 청담동,0,600000
대우로얄카운티III,서울시 강남구 청담동,350000,530000
대우로얄카운티V,서울시 강남구 청담동,0,0
대우리츠카운티,서울시 강남구 청담동,300000,0
대우멤버스카운티Ⅱ,서울시 강남구 청담동,0,0
더리버스청담(주상복합),서울시 강남구 청담동,66000,150000
"더헤리움(A동,도시형)",서울시 강남구 청담동,80000,0
더헤리움(B동),서울시 강남구 청담동,59000,97000
동궁빌리지,서울시 강남구 청담동,150000,300000
두산,서울시 강남구 청담동,0,0
디아트(주상복합),서울시 강남구 청담동,0,0
라테라스청담(도시형),서울시 강남구 청담동,30000,90000
"마크힐스1,2단지",서울시 강남구 청담동,520000,1550000
목화,서울시 강남구 청담동,190000,0
빌폴라리스,서울시 강남구 청담동,500000,520000
삼성청담공원,서울시 강남구 청담동,110000,305000
삼호,서울시 강남구 청담동,240000,400000
삼환,서울시 강남구 청담동,110000,180000
상지리츠빌10차,서울시 강남구 청담동,250000,450000
상지리츠빌4차,서울시 강남구 청담동,300000,500000
상지리츠빌5차,서울시 강남구 청담동,350000,550000
상지리츠빌6차,서울시 강남구 청담동,200000,320000
상지리츠빌9차,서울시 강남구 청담동,0,450000
상지리츠빌카일룸2차,서울시 강남구 청담동,850000,1500000
상지리츠빌카일룸3차,서울시 강남구 청담동,650000,920000
상지카일룸,서울시 강남구 청담동,0,0
신동아,서울시 강남구 청담동,60000,260000
씨티2차,서울시 강남구 청담동,130000,260000
씨티3차,서울시 강남구 청담동,0,0
아노스카운티빌라트,서울시 강남구 청담동,0,0
에비뉴나인티(도시형),서울시 강남구 청담동,150000,220000
연세2차,서울시 강남구 청담동,0,0
연세리버빌,서울시 강남구 청담동,0,0
연세리버빌3차,서울시 강남구 청담동,0,0
연세리버테라스,서울시 강남구 청담동,470000,0
연세힐하우스I,서울시 강남구 청담동,0,0
연세힐하우스II,서울시 강남구 청담동,0,0
우성,서울시 강남구 청담동,70000,160000
이니그마빌II,서울시 강남구 청담동,0,0
이니그마빌Ⅰ,서울시 강남구 청담동,0,0
진흥,서울시 강남구 청담동,160000,370000
청담CJ빌리지,서울시 강남구 청담동,0,0
청담e-편한세상1차,서울시 강남구 청담동,190000,270000
청담e-편한세상2차,서울시 강남구 청담동,150000,260000
청담e-편한세상2차(204동),서울시 강남구 청담동,95000,210000
청담e-편한세상2차(205동),서울시 강남구 청담동,0,0
청담e-편한세상3차,서울시 강남구 청담동,0,195000
청담e-편한세상4차,서울시 강남구 청담동,165000,300000
청담갤러리파크,서울시 강남구 청담동,400000,700000
청담그랑빌(주상복합),서울시 강남구 청담동,60000,120000
청담대우로얄카운티6차,서울시 강남구 청담동,220000,400000
청담대우로얄카운티Ⅰ,서울시 강남구 청담동,0,600000
청담대우멤버스카운티10차,서울시 강남구 청담동,0,0
청담대우멤버스카운티11차,서울시 강남구 청담동,0,350000
청담대우멤버스카운티8차,서울시 강남구 청담동,155000,300000
청담대우멤버스카운티9차,서울시 강남구 청담동,0,0
청담대우멤버스카운티V,서울시 강남구 청담동,170000,0
청담대우멤버스카운티VI,서울시 강남구 청담동,300000,0
청담대우멤버스카운티Vll,서울시 강남구 청담동,0,0
청담대우멤버스카운티XII,서울시 강남구 청담동,0,290000
청담대우멤버스카운티Ⅲ,서울시 강남구 청담동,0,0
청담대우유로카운티,서울시 강남구 청담동,190000,360000
청담동양파라곤,서울시 강남구 청담동,550000,800000
청담디에브스,서울시 강남구 청담동,85000,102000
청담래미안로이뷰,서울시 강남구 청담동,200000,385000
청담린든그로브,서울시 강남구 청담동,400000,370000
청담마크노빌,서울시 강남구 청담동,0,0
청담범신칼릭스빌,서울시 강남구 청담동,100000,150000
청담범신칼릭스빌2차,서울시 강남구 청담동,150000,330000
청담범신칼릭스빌3차,서울시 강남구 청담동,0,100000
청담브르넨,서울시 강남구 청담동,0,1200000
청담삼성,서울시 강남구 청담동,0,0
청담삼성1차,서울시 강남구 청담동,90000,195000
청담삼성3차,서울시 강남구 청담동,130000,270000
청담상지리츠빌3차,서울시 강남구 청담동,210000,400000
청담상지리츠빌8차,서울시 강남구 청담동,0,430000
청담스위트(도시형),서울시 강남구 청담동,21500,24000
청담스테이,서울시 강남구 청담동,0,79000
청담신동아빌라트,서울시 강남구 청담동,0,0
청담신원아침도시마인(도시형),서울시 강남구 청담동,31000,80000
청담아르지움(도시형),서울시 강남구 청담동,55000,50000
청담아이파크,서울시 강남구 청담동,180000,350000
청담어퍼하우스,서울시 강남구 청담동,0,0
청담연세파크빌,서울시 강남구 청담동,0,0
청담영풍마드레빌,서울시 강남구 청담동,120000,220000
청담우방,서울시 강남구 청담동,100000,230000
청담자이,서울시 강남구 청담동,240000,390000
청담클래스(도시형),서울시 강남구 청담동,66150,0
청담파라곤Ⅱ 1단지,서울시 강남구 청담동,320000,0
청담파라곤Ⅱ 2단지,서울시 강남구 청담동,0,0
청담파크빌,서울시 강남구 청담동,0,100000
청담포레,서울시 강남구 청담동,200000,400000
청담현대3차,서울시 강남구 청담동,150000,400000
청담현대빌라트,서울시 강남구 청담동,220000,350000
청담휴먼스타빌,서울시 강남구 청담동,44000,103000
청담힐,서울시 강남구 청담동,170000,380000
퍼즐하우스,서울시 강남구 청담동,0,0
하우스에딘브로우,서울시 강남구 청담동,0,240000
한신오페라하우스,서울시 강남구 청담동,170000,280000
한신오페라하우스2차,서울시 강남구 청담동,130000,210000
헤스티아,서울시 강남구 청담동,0,0
현대(43-1),서울시 강남구 청담동,0,0
현대1차,서울시 강남구 청담동,150000,380000
